/* DATA DESCRIPTION:
Citation:	Channell, James E T; Hodell, David A; Xuang, Chuang; Mazaud, Alain; Stoner, Joseph S (2008): Paleointensity of IODP Site 303-U1308 [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.808945, 
1073.600	-0.9508
1073.700	-0.9031
1073.800	-0.8624
1073.800	-0.8352
1073.900	-0.8170
1073.900	-0.7878
1074.000	-0.7320
1074.100	-0.6450
1074.100	-0.5309
1074.200	-0.3878
1074.300	-0.2527
1074.300	-0.1534
1074.400	-0.0889
1074.400	-0.0566
1074.500	-0.0265
1074.600	0.0226
1074.600	0.1020
1074.700	0.2085
1074.700	0.3228
1074.800	0.4321
1074.900	0.5076
1074.900	0.5625
1075.000	0.5946
1075.100	0.5987
1075.100	0.5668
1075.200	0.5052
1075.300	0.4093
1075.300	0.2953
1075.400	0.1487
1075.400	-0.0082
1075.500	-0.1987
1075.600	-0.3783
1075.600	-0.5638
1075.700	-0.7351
1075.800	-0.8893
1075.800	-1.0196
1075.900	-1.1278
1075.900	-1.2034
1076.000	-1.2223
1076.100	-1.1989
1076.100	-1.1190
1076.200	-0.9982
1076.300	-0.8529
1076.300	-0.7023
1076.400	-0.5622
1076.400	-0.4494
1076.500	-0.3536
1076.600	-0.2453
1076.600	-0.1343
1076.700	-0.0256
1076.800	0.0415
1076.800	0.0764
1076.900	0.0773
1076.900	0.0831
1077.000	0.0690
1077.100	0.0596
1077.100	0.0777
1077.200	0.1311
1077.200	0.2581
1077.300	0.4184
1077.400	0.5709
1077.400	0.6944
1077.500	0.7993
1077.600	0.8788
1077.600	0.9404
1077.700	0.9657
1077.800	0.9530
1077.800	0.9704
1077.900	1.0060
1077.900	1.0927
1078.000	1.2117
1078.100	1.3584
1078.100	1.4934
1078.200	1.5968
1078.300	1.6496
1078.300	1.6558
1078.400	1.6479
1078.400	1.6393
1078.500	1.6016
1078.600	1.5094
1078.600	1.3459
1078.700	1.1645
1078.700	0.9806
1078.800	0.8403
1078.900	0.7466
1078.900	0.6857
1079.000	0.6654
1079.100	0.6830
1079.100	0.7110
1079.200	0.7343
1079.300	0.7231
1079.300	0.6879
1079.400	0.6434
1079.400	0.5931
1079.500	0.5611
1079.600	0.5564
1079.600	0.5923
1079.700	0.6790
1079.800	0.7938
1079.800	0.9333
1079.900	1.0617
1079.900	1.1730
1080.000	1.2451
1080.100	1.2633
1080.100	1.2281
1080.200	1.1582
1080.300	1.1171
1080.300	1.1468
1080.400	1.2573
1080.400	1.3816
1080.500	1.4949
1080.600	1.5648
1080.600	1.5930
1080.700	1.5794
1080.800	1.5396
1080.800	1.5019
1080.900	1.4645
1080.900	1.4528
1081.000	1.4708
1081.100	1.4962
1081.100	1.4780
1081.200	1.4265
1081.300	1.3585
1081.300	1.0161
1081.400	1.0504
1081.400	1.1280
1081.500	1.0820
1081.600	1.0445
1081.600	1.0433
1081.700	1.0764
1081.800	1.1303
1081.800	1.1628
1081.900	1.1935
1081.900	1.2338
1082.000	1.2847
1082.100	1.3237
1082.100	1.3511
1082.200	1.3542
1082.300	1.3419
1082.300	1.3140
1082.400	1.2884
1082.400	1.2654
1082.500	1.2542
1082.600	1.2306
1082.600	1.1830
1082.700	1.1236
1082.800	1.0543
1082.800	1.0039
1082.900	0.9708
1082.900	0.9605
1083.000	0.9552
1083.100	0.9439
1083.100	0.9110
1083.200	0.8940
1083.300	0.9111
1083.300	0.9970
1083.400	1.1374
1083.400	1.2977
1083.500	1.4330
1083.600	1.5549
1083.600	1.6688
1083.700	1.7625
1083.800	1.8205
1083.800	1.8205
1083.900	1.7591
1083.900	1.6701
1084.000	1.5668
1084.100	1.4598
1084.100	1.3706
1084.200	1.3035
1084.300	1.2618
1084.300	1.2411
1084.400	1.2479
1084.400	1.2585
1084.500	1.2467
1084.600	1.1982
1084.600	1.0818
1084.700	0.9292
1084.800	0.7602
1084.800	0.6298
1084.900	0.6030
1084.900	0.6957
1085.000	0.8440
1085.100	1.0049
1085.100	1.1668
1085.200	1.3867
1085.300	1.6444
1085.300	1.8766
1085.400	2.0195
1085.400	2.0623
1085.500	2.0257
1085.600	1.9290
1085.600	1.8291
1085.700	1.7372
1085.800	1.6661
1085.800	1.6168
1085.900	1.5863
1085.900	1.5483
1086.000	1.5028
1086.100	1.4600
1086.100	1.4329
1086.200	1.4549
1086.300	1.5031
1086.300	1.5786
1086.400	1.6844
1086.400	1.8203
1086.500	1.9789
1086.600	2.1080
1086.600	2.1932
1086.700	2.2419
1086.700	2.2546
1086.800	2.2612
1086.900	2.2744
1086.900	2.2938
1087.000	2.3345
1087.100	2.4071
1087.100	2.4853
1087.200	2.5557
1087.200	2.6140
1087.300	2.6273
1087.400	2.7463
1087.400	2.9209
1087.500	3.1091
1087.600	3.2855
1087.600	3.2410
1087.700	3.0129
1087.800	2.6737
1087.800	2.3936
1087.900	2.3249
1087.900	2.4084
1088.000	2.5781
1088.100	2.7144
1088.100	2.8377
1088.200	2.8836
1088.300	2.8911
1088.300	2.8618
1088.400	2.7620
1088.400	2.5824
1088.500	2.3191
1088.600	2.0008
1088.600	1.6380
1088.700	1.2658
1088.700	0.8944
1088.800	0.6170
1088.900	0.5892
1088.900	0.7515
1089.000	0.9141
1089.100	0.9359
1089.100	0.8510
1089.200	0.7366
1089.300	0.6504
1089.300	0.5887
1089.400	0.5405
1089.400	0.5228
1089.500	0.5355
1089.600	0.5534
1089.600	0.5899
1089.700	0.6348
1089.800	0.7359
1089.800	0.8480
1089.900	0.9633
1089.900	1.0774
1090.000	1.1935
1090.100	1.2866
1090.100	1.3237
1090.200	1.2969
1090.300	1.2386
1090.300	1.2070
1090.400	1.2405
1090.400	1.3378
1090.800	0.8121
1090.900	0.8295
1090.900	0.8022
1091.000	0.7557
1091.100	0.7092
1091.100	0.6436
1091.200	0.5610
1091.300	0.4421
1091.300	0.2815
1091.400	0.0067
1091.400	-0.3820
1091.500	-0.9051
1091.600	-1.4551
1091.600	-1.7530
1091.700	-1.6357
1091.800	-1.4063
1091.800	-1.1968
1091.900	-1.0645
1091.900	-1.0612
1092.000	-1.1964
1092.100	-1.4239
1092.100	-1.6391
1092.200	-1.7411
1092.300	-1.5245
1092.300	-1.1085
1092.400	-0.7146
1092.400	-0.5143
1092.500	-0.5132
1092.600	-0.7080
1092.600	-1.0048
1092.700	-1.3468
1092.800	-1.6801
1092.800	-1.8962
1092.900	-1.7780
1092.900	-1.4670
1093.000	-1.1663
1093.100	-0.8972
1093.100	-0.6695
1093.200	-0.4984
1093.300	-0.3908
1093.300	-0.3238
1093.400	-0.2518
1093.400	-0.1643
1093.500	-0.0426
1093.600	0.0756
1093.600	0.1997
1093.700	0.3039
1093.800	0.3964
1093.800	0.4691
1093.900	0.5042
1093.900	0.4839
1094.000	0.3973
1094.100	0.2327
1094.100	-0.0397
1094.200	-0.3531
1094.300	-0.6278
1094.300	-0.7436
1094.400	-0.6316
1094.400	-0.3964
1094.500	-0.1744
1094.600	-0.0337
1094.600	0.0438
1094.700	0.1073
1094.800	0.1482
1094.800	0.1377
1094.900	0.0427
1094.900	-0.1235
1095.000	-0.3338
1095.100	-0.5764
1095.100	-0.8504
1095.200	-0.9925
1095.300	-0.7584
1095.300	-0.4910
1095.400	-0.5830
1095.400	-1.0506
1095.500	-1.4636
1095.600	-1.3251
1095.600	-1.0203
1095.700	-0.8060
1095.800	-0.6832
1095.800	-0.6261
1095.900	-0.6108
1095.900	-0.6051
1096.000	-0.6163
1096.100	-0.6261
1096.100	-0.6261
1096.200	-0.6120
1096.300	-0.5940
1096.300	-0.6064
1096.400	-0.6253
1096.400	-0.6721
1096.500	-0.7062
1096.600	-0.7313
1096.600	-0.7400
1096.700	-0.7527
1096.700	-0.7612
1096.800	-0.7830
1096.900	-0.8258
1096.900	-0.8559
1097.000	-0.8632
1097.100	-0.8661
1097.100	-0.8666
1097.200	-0.8782
1097.300	-0.8974
1097.300	-0.8998
1097.400	-0.9007
1097.400	-0.9020
1097.500	-0.9091
1097.600	-0.9031
1097.600	-0.8694
1097.700	-0.8142
1097.800	-0.7444
1097.800	-0.6717
1097.900	-0.6032
1097.900	-0.5302
1098.000	-0.4594
1098.100	-0.3733
1098.200	-0.2758
1098.300	-0.1706
1098.400	-0.0735
1098.500	0.0151
1098.600	0.1060
1098.700	0.2278
1098.800	0.3708
1098.900	0.5219
1099.000	0.6546
1099.100	0.7642
1099.200	0.8341
1099.300	0.8762
1099.400	0.9235
1099.500	0.9832
1099.600	1.0382
1099.700	1.0797
1099.800	1.0973
1099.900	1.0839
1100.000	1.0536
1100.100	0.9815
1100.200	0.8755
1100.300	0.7416
1100.400	0.5654
1100.500	0.3877
1100.600	0.2862
1100.700	0.3062
1100.800	0.4138
1100.900	0.5798
1101.500	1.9778
1101.600	1.9842
1101.700	1.9884
1101.800	1.9726
1101.900	1.9342
1102.000	1.8529
1102.100	1.7341
1102.200	1.5942
1102.300	1.4454
1102.400	1.3158
1102.500	1.2282
1102.600	1.2253
1102.700	1.2990
1102.800	1.4060
1102.900	1.4904
1103.000	1.5392
1103.100	1.5668
1103.200	1.5834
1103.300	1.5793
1103.400	1.4981
1103.500	1.3290
1103.600	1.0504
1103.700	0.6806
1103.800	0.2394
1103.900	-0.1830
1104.000	-0.5206
1104.100	-0.6971
1104.200	-0.7022
1104.300	-0.5794
1104.400	-0.4161
1104.500	-0.2625
1104.600	-0.1398
1104.700	-0.0693
1104.800	-0.0507
1104.900	-0.0818
1105.000	-0.1147
1105.100	-0.1276
1105.200	-0.0946
1105.300	-0.0082
1105.400	0.0831
1105.500	0.1692
1105.600	0.2090
1105.700	0.2299
1105.800	0.2405
1105.900	0.2456
1106.000	0.2516
1106.100	0.2384
1106.200	0.2226
1106.300	0.1996
1106.400	0.1759
1106.500	0.1823
1106.600	0.2038
1106.700	0.2120
1106.800	0.2062
1106.900	0.1752
1107.000	0.1176
1107.100	0.0625
1107.200	0.0234
1107.300	0.0243
1107.400	0.0782
1107.500	0.1827
1107.600	0.3044
1107.700	0.4156
1107.900	0.4703
1108.000	0.4927
1108.100	0.4937
1108.200	0.4871
1108.300	0.4787
1108.400	0.4383
1108.500	0.3549
1108.600	0.2313
1108.700	0.0779
1108.800	-0.0817
1108.900	-0.2181
1109.000	-0.3356
1109.100	-0.4256
1109.200	-0.5036
1109.300	-0.5623
1109.400	-0.6096
1109.600	-0.6462
1109.700	-0.6562
1109.800	-0.6637
1109.900	-0.6705
1110.000	-0.6748
1110.100	-0.6927
1110.200	-0.7216
1110.300	-0.7328
1110.400	-0.7251
1110.500	-0.7064
1110.600	-0.7042
1110.700	-0.7170
1110.800	-0.7390
1110.900	-0.7615
1111.000	-0.7649
1111.100	-0.7525
1111.200	-0.7344
1111.300	-0.7139
1111.400	-0.6965
1111.500	-0.6725
1111.600	-0.6591
1111.700	-0.6673
1111.800	-0.6978
1111.900	-0.7481
1112.000	-0.8019
1112.100	-0.8793
1112.200	-0.9717
1113.000	-1.5294
1113.100	-1.2467
1113.200	-1.0511
1113.300	-0.9097
1113.400	-0.8083
1113.500	-0.7382
1113.600	-0.6888
1113.700	-0.6514
1113.800	-0.6178
1113.900	-0.5726
1114.000	-0.5398
1114.100	-0.5139
1114.200	-0.5134
1114.300	-0.5505
1114.400	-0.6100
1114.500	-0.6768
1114.600	-0.7343
1114.700	-0.7672
1114.800	-0.7577
1114.900	-0.7315
1115.000	-0.7163
1115.100	-0.7126
1115.200	-0.7338
1115.300	-0.7664
1115.400	-0.7998
1115.600	-0.8289
1115.700	-0.8544
1115.800	-0.8587
1115.900	-0.8522
1116.000	-0.8279
1116.100	-0.7881
1116.200	-0.7268
1116.300	-0.6356
1116.400	-0.5168
1116.500	-0.3914
1116.600	-0.2831
1116.700	-0.2222
1116.800	-0.2083
1116.900	-0.2403
1117.000	-0.3000
1117.100	-0.3622
1117.200	-0.4065
1117.300	-0.4479
1117.400	-0.4610
1117.500	-0.4614
1117.600	-0.4472
1117.700	-0.4362
1117.800	-0.4124
1117.900	-0.3757
1118.000	-0.2913
1118.100	-0.1689
1118.200	-0.0481
1118.300	0.0078
1118.400	-0.0252
1118.600	-0.0945
1118.700	-0.2299
1118.800	-0.3210
1118.900	-0.4209
1119.000	-0.5132
1119.100	-0.5981
1119.200	-0.6966
1119.300	-0.7994
1119.400	-0.8712
1119.500	-0.9273
1119.600	-0.9604
1119.700	-0.9884
1119.800	-1.0276
1119.900	-1.0748
1120.000	-1.1425
1120.100	-1.2307
1120.200	-1.3277
1120.300	-1.3933
1120.400	-1.4065
1120.500	-1.3992
1120.600	-1.4234
1120.700	-1.5112
1120.800	-1.6318
1120.900	-1.7267
1121.000	-1.7661
1121.100	-1.7609
1121.200	-1.7437
1121.300	-1.7061
1121.400	-1.6708
1121.600	-1.6420
1121.700	-1.6222
1121.800	-1.6155
1121.900	-1.6174
1122.000	-1.6366
1122.100	-1.6742
1122.200	-1.7466
1122.300	-1.8342
1122.400	-1.9313
1122.500	-2.0179
1122.600	-2.0873
1122.700	-2.1426
1122.800	-2.1832
1122.900	-2.2014
1123.000	-2.1927
1123.100	-2.1628
1123.200	-2.1291
1123.300	-2.0962
1123.400	-2.0642
1123.500	-2.0170
1123.600	-1.9470
1123.700	-1.8669
1123.800	-1.8078
1123.900	-1.7796
1124.000	-1.7775
1124.100	-1.7929
1124.200	-1.8311
1124.300	-1.8773
1124.400	-1.9275
1124.600	-1.9544
1124.700	-1.9507
1124.800	-1.9278
1124.900	-1.8584
1125.000	-1.7147
1125.100	-1.4397
1125.200	-1.0946
1125.300	-0.7465
1125.400	-0.5245
1125.500	-0.4256
1125.600	-0.3907
1125.700	-0.3789
1125.800	-0.3450
1125.900	-0.2864
1126.000	-0.2148
1126.100	-0.1586
1126.200	-0.1582
1126.200	-0.1964
1126.300	-0.2557
1126.400	-0.3173
1126.500	-0.3608
1126.600	-0.3676
1126.600	-0.3155
1126.700	-0.2290
1126.800	-0.0948
1126.900	0.0662
1126.900	0.2449
1127.000	0.4460
1127.100	0.6086
1127.200	0.6990
1127.300	0.7132
1127.300	0.6368
1127.400	0.4978
1127.800	-0.6548
1127.900	-0.6620
1128.000	-0.6844
1128.100	-0.6720
1128.100	-0.6159
1128.200	-0.5302
1128.300	-0.4479
1128.400	-0.3779
1128.400	-0.3102
1128.500	-0.2210
1128.600	-0.1029
1128.700	0.0427
1128.800	0.2337
1128.800	0.4879
1128.900	0.7870
1129.000	1.0944
1129.100	1.3403
1129.200	1.4913
1129.200	1.5249
1129.300	1.4667
1129.400	1.3569
1129.500	1.2282
1129.600	1.1094
1129.600	1.0378
1129.700	1.0244
1129.800	1.0585
1129.900	1.1299
1129.900	1.2176
1130.000	1.2941
1130.100	1.3459
1130.200	1.3750
1130.300	1.4199
1130.300	1.4605
1130.400	1.4542
1130.500	1.3504
1130.600	1.1343
1130.700	0.8714
1130.700	0.5890
1130.800	0.3237
1130.900	0.0563
1131.000	-0.1823
1131.100	-0.3937
1131.100	-0.5574
1131.200	-0.6838
1131.300	-0.7648
1131.400	-0.7902
1131.400	-0.7586
1131.500	-0.6567
1131.600	-0.5300
1131.700	-0.4096
1131.800	-0.3081
1131.800	-0.2190
1131.900	-0.1223
1132.000	-0.0051
1132.100	0.0979
1132.300	0.1936
1132.400	0.2697
1132.500	0.3448
1132.600	0.4092
1132.800	0.4839
1132.900	0.5534
1133.000	0.6000
1133.100	0.5911
1133.300	0.5476
1133.400	0.4614
1133.500	0.3630
1133.700	0.2521
1133.800	0.1686
1133.900	0.1169
1134.000	0.1109
1134.200	0.1092
1134.300	0.1187
1134.400	0.1262
1134.500	0.1528
1134.700	0.2182
1134.800	0.3521
1134.900	0.5269
1135.100	0.7113
1135.200	0.8730
1135.300	0.9717
1135.400	0.9980
1135.600	0.9697
1135.700	0.8943
1135.800	0.8084
1135.900	0.7265
1136.100	0.6796
1136.200	0.6799
1136.300	0.6974
1136.500	0.6984
1136.600	0.6420
1136.700	0.5400
1136.800	0.4569
1137.000	0.4364
1137.100	0.4782
1137.200	0.5118
1137.300	0.5071
1137.500	0.4683
1137.600	0.4061
1137.700	0.3319
1137.900	0.2519
1138.000	0.1847
1138.100	0.1372
1138.200	0.1090
1138.400	0.0988
1138.500	0.1002
1138.600	0.0947
1138.700	0.0934
1138.900	0.0937
1139.000	0.0909
1139.100	0.0754
1139.300	0.0451
1139.400	0.0066
1139.500	-0.0318
1139.600	-0.0482
1139.800	-0.0216
1139.900	0.0691
1140.000	0.2189
1140.100	0.4216
1140.300	0.6010
1140.400	0.7136
1140.500	0.7915
1140.700	0.8490
1140.800	0.9352
1140.900	1.0457
1141.000	1.1562
1141.200	1.2677
1141.300	1.3497
1141.400	1.4113
1141.500	1.4298
1141.700	1.4174
1141.800	1.3715
1141.900	1.3285
1142.100	1.3117
1142.200	1.3623
1142.300	1.5088
1142.400	1.8164
1142.600	2.4049
1142.700	3.3307
1142.800	4.5542
1142.900	5.6028
1143.100	6.2096
1143.200	6.2505
1143.300	5.9087
1143.400	5.5880
1143.600	5.2701
1144.300	3.7667
1144.500	3.5304
1144.600	3.2718
1144.700	2.9806
1144.800	2.6894
1145.000	2.4077
1145.100	2.1242
1145.200	1.8721
1145.400	1.6349
1145.500	1.4209
1145.600	1.2638
1145.700	1.1594
1145.900	1.0920
1146.000	1.0691
1146.100	1.0727
1146.200	1.0847
1146.400	1.0788
1146.500	1.0379
1146.600	0.9724
1146.800	0.8900
1146.900	0.7898
1147.000	0.6805
1147.100	0.5787
1147.300	0.5127
1147.400	0.4786
1147.500	0.4497
1147.600	0.4054
1147.800	0.3479
1147.900	0.2983
1148.000	0.2772
1148.200	0.2846
1148.300	0.3086
1148.400	0.3197
1148.500	0.3080
1148.700	0.2855
1148.800	0.2623
1148.900	0.2206
1149.000	0.1477
1149.200	0.0529
1149.300	-0.0338
1149.400	-0.0992
1149.600	-0.1486
1149.700	-0.1934
1149.800	-0.2374
1149.900	-0.2837
1150.100	-0.3372
1150.200	-0.3972
1150.300	-0.4580
1150.400	-0.5062
1150.600	-0.5455
1150.700	-0.5824
1150.800	-0.6212
1151.000	-0.6684
1151.100	-0.7157
1151.200	-0.7539
1151.300	-0.7732
1151.500	-0.7787
1151.600	-0.7785
1151.700	-0.7906
1151.800	-0.8223
1152.000	-0.8618
1152.100	-0.8921
1152.200	-0.8964
1152.400	-0.8950
1152.500	-0.9177
1152.600	-0.9227
1152.700	-0.9205
1152.900	-0.8990
1153.000	-0.8677
1153.100	-0.8390
1153.200	-0.8286
1153.400	-0.8386
1153.500	-0.8577
1153.600	-0.8858
1153.800	-0.9184
1153.900	-0.9467
1154.000	-0.9684
1154.100	-0.9759
1154.300	-0.9918
1154.400	-1.0074
1154.500	-1.0345
1154.600	-1.0765
1154.800	-1.1259
1154.900	-1.1624
1155.000	-1.1988
1155.200	-1.2182
1155.300	-1.2104
1155.400	-1.1891
1155.500	-1.1571
1155.700	-1.1302
1155.800	-1.1092
1155.900	-1.0951
1156.000	-1.0839
1156.200	-1.0818
1156.300	-1.0850
1156.400	-1.0886
1156.600	-1.0774
1156.700	-1.0516
1156.800	-1.0304
1156.900	-1.0143
1157.100	-0.9760
1157.200	-0.8867
1157.300	-0.7577
1157.400	-0.5958
1157.600	-0.4291
1157.700	-0.2759
1157.800	-0.1383
1158.000	-0.0478
1158.100	0.0305
1158.200	0.1055
1158.300	0.2039
1158.500	0.3316
1158.600	0.4787
1158.700	0.6212
1158.800	0.7703
1159.000	0.8989
1159.100	0.9950
1159.200	1.0647
1159.400	1.1279
1159.500	1.1863
1159.600	1.2542
1159.700	1.3217
1159.900	1.4091
1160.000	1.4982
1160.100	1.5828
1160.200	1.6371
1160.400	1.6631
1160.500	1.6823
1160.600	1.7011
1160.800	1.7217
1160.900	1.7515
1161.000	1.8076
1161.100	1.8924
1161.300	1.9903
1161.400	2.0697
1161.500	2.0838
1161.600	1.9943
1161.800	1.8428
1161.900	1.6515
1162.000	1.4628
1162.200	1.2945
1162.300	1.1511
1162.400	1.0275
1162.500	0.9454
1162.700	0.8924
1162.800	0.8511
1162.900	0.7905
1163.000	0.6823
1163.900	0.1556
1164.100	0.2277
1164.200	0.2930
1164.300	0.3545
1164.400	0.4213
1164.600	0.5052
1164.700	0.5726
1164.800	0.6284
1165.000	0.6555
1165.100	0.6944
1165.200	0.7534
1165.300	0.8315
1165.500	0.8942
1165.600	0.9212
1165.700	0.9094
1165.800	0.8591
1166.000	0.7824
1166.100	0.6949
1166.200	0.6144
1166.300	0.5422
1166.500	0.4741
1166.600	0.3895
1166.700	0.3108
1166.900	0.2132
1167.000	0.1162
1167.100	0.0042
1167.200	-0.1284
1167.400	-0.2663
1167.500	-0.3736
1167.600	-0.4251
1167.700	-0.4212
1167.900	-0.3876
1168.000	-0.3624
1168.100	-0.3516
1168.300	-0.3551
1168.400	-0.3617
1168.500	-0.3778
1168.600	-0.4072
1168.800	-0.4529
1168.900	-0.5119
1169.000	-0.5706
1169.100	-0.6192
1169.300	-0.6688
1169.400	-0.7020
1169.500	-0.7362
1169.700	-0.7902
1169.800	-0.8365
1169.900	-0.8843
1170.000	-0.9272
1170.200	-0.9509
1170.300	-0.9362
1170.400	-0.8917
1170.500	-0.8140
1170.700	-0.7146
1170.800	-0.6014
1170.900	-0.5010
1171.100	-0.4408
1171.200	-0.4183
1171.300	-0.4144
1171.400	-0.4133
1171.600	-0.4204
1171.700	-0.4296
1171.800	-0.4420
1171.900	-0.4589
1172.100	-0.4786
1172.200	-0.4879
1172.300	-0.4776
1172.500	-0.4541
1172.600	-0.4214
1172.700	-0.4033
1172.800	-0.3962
1173.000	-0.4128
1173.100	-0.4473
1173.200	-0.5052
1173.300	-0.6090
1173.500	-0.7408
1173.600	-0.8735
1173.700	-0.9975
1173.900	-1.0999
1174.000	-1.1764
1174.100	-1.2360
1174.200	-1.2627
1174.400	-1.2588
1174.500	-1.2352
1174.600	-1.1903
1174.700	-1.1578
1174.900	-1.1368
1175.000	-1.1303
1175.100	-1.1224
1175.300	-1.1035
1175.400	-1.0609
1175.500	-1.0089
1175.600	-0.9461
1175.800	-0.8704
1175.900	-0.7794
1176.000	-0.6798
1176.100	-0.5956
1176.300	-0.5827
1176.400	-0.6056
1176.500	-0.6280
1176.700	-0.6345
1176.800	-0.6542
1176.900	-0.6884
1177.000	-0.7158
1177.200	-0.7266
1177.300	-0.7142
1177.400	-0.6727
1177.500	-0.6385
1177.700	-0.5963
1177.800	-0.5607
1177.900	-0.5459
1178.100	-0.5513
1178.200	-0.5703
1178.300	-0.6116
1178.400	-0.6643
1178.600	-0.6847
1178.700	-0.6940
1178.800	-0.6768
1178.900	-0.6540
1179.100	-0.6378
1179.200	-0.6228
1179.300	-0.6166
1179.500	-0.6034
1179.600	-0.6134
1179.700	-0.6328
1179.800	-0.6832
1180.000	-0.7690
1180.100	-0.8509
1180.200	-0.9114
1180.300	-0.9585
1180.500	-0.9862
1180.600	-1.0123
1180.700	-1.0291
1180.900	-1.0428
1181.000	-1.0625
1181.100	-1.0645
1181.200	-1.0805
1181.400	-1.0973
1181.500	-1.1242
1181.600	-1.1545
1181.700	-1.1972
1181.900	-1.2648
1182.000	-1.3273
1182.100	-1.3950
1182.300	-1.4701
1183.000	-1.7806
1183.100	-1.7747
1183.300	-1.8121
1183.400	-1.8855
1183.500	-1.9812
1183.700	-2.0907
1183.800	-2.2052
1183.900	-2.3053
1184.000	-2.3506
1184.200	-2.3103
1184.300	-2.2406
1184.400	-2.1729
1184.500	-2.1130
1184.700	-2.0637
1184.800	-2.0296
1184.900	-2.0064
1185.100	-1.9864
1185.200	-1.9692
1185.300	-1.9579
1185.400	-1.9548
1185.600	-1.9589
1185.700	-1.9674
1185.800	-1.9793
1185.900	-1.9980
1186.100	-2.0271
1186.200	-2.0666
1186.300	-2.1093
1186.500	-2.1432
1186.600	-2.1621
1186.700	-2.1693
1186.800	-2.1759
1187.000	-2.1831
1187.100	-2.1858
1187.200	-2.1808
1187.300	-2.1669
1187.500	-2.1441
1187.600	-2.1134
1187.700	-2.0764
1187.900	-2.0330
1188.000	-1.9854
1188.100	-1.9377
1188.200	-1.9023
1188.400	-1.8720
1188.500	-1.8528
1188.600	-1.8367
1188.700	-1.8198
1188.900	-1.8038
1189.000	-1.7925
1189.100	-1.7896
1189.200	-1.7945
1189.400	-1.8095
1189.500	-1.8357
1189.600	-1.8717
1189.800	-1.9103
1189.900	-1.9476
1190.000	-1.9795
1190.100	-2.0095
1190.300	-2.0389
1190.400	-2.0696
1190.500	-2.0976
1190.600	-2.1190
1190.800	-2.1316
1190.900	-2.1371
1191.000	-2.1338
1191.200	-2.1093
1191.300	-2.0466
1191.400	-1.9390
1191.500	-1.8001
1191.700	-1.6590
1191.800	-1.5407
1191.900	-1.4373
1192.000	-1.3543
1192.200	-1.2747
1192.300	-1.1906
1192.400	-1.1086
1192.600	-1.0375
1192.700	-0.9869
1192.800	-0.9565
1192.900	-0.9475
1193.100	-0.9622
1193.200	-0.9966
1193.300	-1.0325
1193.400	-1.0604
1193.600	-1.0744
1193.700	-1.0782
1193.800	-1.0803
1194.000	-1.0950
1194.100	-1.1287
1194.200	-1.1780
1194.300	-1.2355
1194.500	-1.2924
1194.600	-1.3487
1194.700	-1.4000
1194.800	-1.4409
1195.000	-1.4747
1195.100	-1.5098
1195.200	-1.5458
1195.400	-1.5873
1195.500	-1.6345
1195.600	-1.6921
1195.700	-1.7557
1195.900	-1.8116
1196.000	-1.8495
1196.100	-1.8607
1196.200	-1.8539
1196.400	-1.8460
1196.500	-1.8508
1196.600	-1.8732
1196.800	-1.9038
1196.900	-1.9327
1197.000	-1.9535
1197.100	-1.9665
1197.300	-1.9732
1197.400	-1.9742
1197.500	-1.9748
1197.600	-1.9800
1197.800	-1.9932
1197.900	-2.0140
1198.000	-2.0323
1198.200	-2.0321
1198.300	-2.0114
1198.400	-1.9862
1198.500	-1.9718
1198.700	-1.9717
1198.800	-1.9814
1198.900	-2.0007
1199.000	-2.0227
1199.200	-2.0389
1199.300	-2.0446
1199.400	-2.0316
1199.600	-2.0062
1199.700	-1.9842
1199.800	-1.9653
1199.900	-1.9470
1200.100	-1.9210
1200.200	-1.8946
1200.400	-1.8668
1200.600	-1.8297
1200.700	-1.7603
1200.900	-1.6253
1201.100	-1.4658
1201.200	-1.3673
1201.400	-1.3637
1201.500	-1.4063
1201.700	-1.4326
1202.700	-1.5811
1202.800	-1.5700
1203.000	-1.5816
1203.200	-1.6211
1203.300	-1.6829
1203.500	-1.7624
1203.700	-1.8561
1203.800	-1.9585
1204.000	-2.0518
1204.100	-2.0976
1204.300	-2.0828
1204.500	-2.0359
1204.600	-1.9850
1204.800	-1.9398
1205.000	-1.9030
1205.100	-1.8738
1205.300	-1.8550
1205.400	-1.8482
1205.600	-1.8598
1205.800	-1.8946
1205.900	-1.9554
1206.100	-2.0260
1206.300	-2.0933
1206.400	-2.1315
1206.600	-2.1327
1206.700	-2.1155
1206.900	-2.1062
1207.100	-2.1192
1207.200	-2.1487
1207.400	-2.1858
1207.600	-2.2201
1207.700	-2.2502
1207.900	-2.2792
1208.000	-2.3090
1208.200	-2.3387
1208.400	-2.3640
1208.500	-2.3868
1208.700	-2.4069
1208.900	-2.4206
1209.000	-2.4077
1209.200	-2.3516
1209.300	-2.2637
1209.500	-2.1515
1209.700	-2.0215
1209.800	-1.8702
1210.000	-1.7147
1210.200	-1.5597
1210.300	-1.4119
1210.500	-1.2975
1210.600	-1.2276
1210.800	-1.2147
1211.000	-1.2447
1211.100	-1.2867
1211.300	-1.3167
1211.500	-1.3300
1211.600	-1.3388
1211.800	-1.3537
1211.900	-1.3644
1212.100	-1.3649
1212.300	-1.3478
1212.400	-1.3033
1212.600	-1.2321
1212.800	-1.1464
1212.900	-1.0737
