accession,species,section,category,hmm,gene,present,status
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR00981,S12,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01044,L22,0,missing
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01632,L11,0,missing
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR00002,S16,0,missing
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01009,S3,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01049,S10,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR00009,L28,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01011,S2,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01050,S19,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR00012,L29,0,missing
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01017,S4,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR01066,L13,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,TIGR03625,L3,1,Ribosome
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,5S,5S,1,rRNA
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,16S,16S,1,rRNA
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,Ribosome,23S,23S,1,rRNA
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,tmRNA,TIGR00086,smpB,1,tmRNA
GCF_000287295,Candidatus Carsonella ruddii HT isolate Thao2000,translation,tmRNA,ssrA,ssrA,1,tmRNA
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,PF13561,fabI,1,fatty_acid_biosynthesis
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,TIGR00516,acpS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,TIGR01749,fabA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,PF00109,fabB,1,fatty_acid_biosynthesis
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,TIGR01750,fabZ,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,TIGR00128,fabD,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,fatty_acid_biosynthesis,TIGR00747,fabH,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,PF02666,psd,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,TIGR00530,plsC,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,TIGR00560,pgsA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,PF01148,cdsA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,pgpAB,pgpAB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,PF01210,gpsA_N,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,phospholipid_biosynthesis,PF13091,pssA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR00904,mreB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR01082,murC,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR01085,murE,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,PF00905,ftsI,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR00065,ftsZ,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR01087,murD,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR00179,murB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR01133,murG,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR00445,mraY,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR01072,murA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR01143,murF,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,PG_CellWall_division,TIGR02210,mrdB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,bam_complex,PF03938,skp,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,bam_complex,PF04355,bamE,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,bam_complex,TIGR02037,degP,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,bam_complex,TIGR03302,bamD,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,bam_complex,TIGR03303,bamA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,bam_complex,PF09312,surA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR00064,ftsY,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR00963,secA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR00964,secE,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR00739,yajC,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,secDF,secDF,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR00967,secY,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR03592,yidC_C,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,envelope,sec_translocon,TIGR00810,secG,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,ndh_dehydrogenase,dehydrogenase,dehydrogenase,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,terminal_ox,oxidase,oxidase,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR00962,atpA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01039,atpD,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01131,ATP_synt_6_or_A,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01144,ATP_synt_b,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01145,ATP_synt_delta,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01146,ATPsyn_F1gamma,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01216,ATP_synt_epsi,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,PMF,atp_synthase,TIGR01260,ATP_synt_c,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,holoenzyme,PF04364,dnaE,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,holoenzyme,TIGR00593,polA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,holoenzyme,TIGR01128,holA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,holoenzyme,TIGR02397,dnaX,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,holoenzyme,TIGR00594,polC,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,holoenzyme,TIGR00663,dnaN,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,replication,TIGR00665,dnaB,1,replication
GCA_015697925,Candidatus Pinguicoccus supinus,replication,replication,TIGR00362,DnaA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,replication,TIGR00595,priA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,replication,TIGR01063,gyrA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,replication,replication,DNA_ligase_aden,DNA_ligase_aden,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,RNApol,TIGR02013,rpoB,1,RNApol
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,RNApol,TIGR02027,rpoA,1,RNApol
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,RNApol,TIGR02386,rpoC,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,sigma,TIGR02392,rpoH,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,sigma,TIGR02393,RpoD,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,sigma,TIGR02937,sigma70-ECF,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,termination,TIGR01951,nusB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,termination,TIGR00767,rho,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,termination,TIGR01953,NusA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,transcription,termination,TIGR00922,nusG,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR00450,mnmE,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,NF008113,tadA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR00136,gidA,1,tRNA_modification
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR00460,fmt,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR00174,miaA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR01574,miaB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR00420,mnmA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR02432,tils,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tRNA_modification,TIGR00088,trmD,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00344,alaS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00442,hisS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00392,ileS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00499,lysS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00396,leuS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00398,metG,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00456,argS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,proS,proS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00457,asnS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00459,aspS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00414,serS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00418,thrS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00211,glyS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00464,gluS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00233,trpS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00422,valS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00468,pheS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00234,tyrS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00435,cysS,1,Aminoacylation
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00472,pheT,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Aminoacylation,TIGR00440,glnS,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Elongation_factor,TIGR00485,tuf,1,Elongation_factor
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Elongation_factor,TIGR00484,fusA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Release_factor,TIGR00019,prfA,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Release_factor,TIGR00020,prfB,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01021,S5,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01067,L14,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR03631,S13,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,NF000955,L10,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00105,L31,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01022,L36,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01071,L15,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR03632,S11,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00029,S20,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00717,S1,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01023,L33,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01079,L24,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR03635,S17,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,PF00253,S14,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00030,S21,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01024,L19,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01164,L16,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR03654,L6,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,PF00276,L23,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00158,L9,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01169,L1,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,PF00281,L5,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00059,L17,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00165,S18,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01030,L34,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01171,L2,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR03953,L4,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,PF00380,S9,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00060,L18,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00166,S6,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00855,L7,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01031,L32,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01308,L30,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,PF00410,S8,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00061,L21,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00952,S15,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01032,L20,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00001,L35,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00062,L27,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00981,S12,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01044,L22,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01632,L11,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00002,S16,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01009,S3,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01049,S10,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00009,L28,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01011,S2,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01050,S19,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR00012,L29,0,missing
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01017,S4,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR01066,L13,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,TIGR03625,L3,1,Ribosome
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,5S,5S,1,rRNA
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,16S,16S,1,rRNA
GCA_015697925,Candidatus Pinguicoccus supinus,translation,Ribosome,23S,23S,1,rRNA
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tmRNA,TIGR00086,smpB,1,tmRNA
GCA_015697925,Candidatus Pinguicoccus supinus,translation,tmRNA,ssrA,ssrA,1,tmRNA
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,PF13561,fabI,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,TIGR00516,acpS,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,TIGR01749,fabA,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,PF00109,fabB,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,TIGR01750,fabZ,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,TIGR00128,fabD,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,fatty_acid_biosynthesis,TIGR00747,fabH,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,PF02666,psd,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,TIGR00530,plsC,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,TIGR00560,pgsA,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,PF01148,cdsA,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,pgpAB,pgpAB,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,PF01210,gpsA_N,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,phospholipid_biosynthesis,PF13091,pssA,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,PG_CellWall_division,TIGR00904,mreB,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,PG_CellWall_division,TIGR01082,murC,0,missing
GCA_000412755,Candidatus Tremblaya phenacola PAVE,envelope,PG_CellWall_division,TIGR01085,murE,0,missing
